SUBJECT_NO,GENDER,MODIFIED_DATETIME,DOB,NAME,NATIONALITY_CD,ID,ID_TYPE,DATE_ISSUE,DATE_EXPIRE,LICENSE_PLATE,VEHICLE_MODEL,VEHICLE_TYPE,REG_DATE
ecb4588f-a0c1-4619-8b82-0883d0fe99cf,M,4/2/2019 19:26,27-10-2015,Teddy Vanezis,Iran,4JGDA0EB6FA509257,1,12/12/2021 7:53,5/13/2019 10:03,3D7JB1EKXAG920817,Sonoma,GMC,7/1/2015 8:49
4e1aec10-9bf7-417a-ab26-980b8507c858,F,10/9/2015 22:38,23-07-2018,Avrom Moylane,Indonesia,SCBFU7ZA9DC350088,3,1/31/2018 23:24,4/29/2016 10:28,4A4AP3AU1EE892457,GTO,Pontiac,6/17/2019 18:34
695d758b-573d-454d-9f51-7636e7893eec,M,10/5/2017 16:45,11/11/2020,Lidia McCard,France,WAUKH94F48N401745,1,2/13/2015 7:52,4/2/2019 10:31,3D7TT2CT9BG497074,5-Sep,Saab,7/24/2016 21:56
fa4fa7a9-0563-4e94-b843-fbacc7584a77,M,5/18/2016 11:19,14-09-2021,Perry Zamorano,Philippines,2G61T5S39E9965908,2,2/4/2015 20:27,9/6/2015 20:39,1D7RV1GP3BS300159,VS Commodore,Holden,12/28/2017 22:11
9287e3fa-530c-497b-b660-3999cf46e5bf,M,8/8/2020 18:14,27-11-2016,Myca Lauritzen,China,WAUCFAFH6CN989893,2,2/7/2020 8:17,3/17/2016 8:48,1N6AF0LX9EN873622,Cabriolet,Volkswagen,5/4/2019 19:08
cfc0e8f3-1a34-4131-abd6-4262a1590b16,M,12/22/2020 17:07,2/7/2016,Rubina Guidone,Philippines,JTDKN3DP1C3040335,1,12/16/2016 19:08,1/4/2018 15:44,2G4GP5EX6E9761623,X6,BMW,3/30/2017 5:45
e79f8532-684b-4ec6-9cbe-7d42ebbde665,M,7/11/2015 7:01,3/11/2015,Vasili Cunnow,Indonesia,WBAEB5C50AC932670,3,12/7/2020 7:15,11/10/2017 21:09,1G6DV5EPXA0124576,CLK-Class,Mercedes-Benz,11/5/2016 1:28
15fc7509-d025-4f61-bb79-b1e8fa393091,M,9/12/2020 13:12,30-06-2017,Allyce Ledwidge,Norway,1GD01ZEG4BF034199,3,9/21/2018 5:39,7/15/2020 7:25,5GAER23D79J048092,F350,Ford,9/26/2018 19:59
b32b2289-6858-4cb9-845c-a7ad26bdc8fb,M,2/12/2020 4:10,15-08-2021,Eugenie Shuxsmith,Indonesia,WUATNAFG0EN945374,1,11/15/2019 19:32,4/3/2015 12:30,JN1CV6EKXDM458982,M6,BMW,1/9/2017 14:39
6511bdd3-6cda-4e4e-9d4d-f96eb3f8c082,M,8/11/2020 3:13,6/6/2016,Lily Gherardini,France,SALAB2V65FA235917,2,5/29/2019 9:46,5/16/2015 12:27,WAUNF78P28A744958,Sportvan G20,Chevrolet,3/27/2015 1:38
65a6fe93-46d8-43fc-9333-9ab3afc8650d,M,4/16/2019 4:10,13-08-2020,Arleta Tamas,Philippines,KMHCT4AE2FU612218,2,6/21/2016 22:14,1/13/2017 0:28,WAUSF78E17A131648,3500,GMC,1/12/2018 11:48
c14c0e5d-16f3-4251-bd06-209b5c52c4ba,F,10/18/2019 15:26,26-06-2018,Andrea Snozzwell,Indonesia,WAUVC58E95A061050,2,5/16/2020 13:52,9/20/2015 18:03,WAUJT68EX3A562286,Passport,Honda,8/26/2019 15:43
95bd5343-a0b9-4b06-aeb3-8512b64628ac,M,10/25/2021 18:53,9/12/2021,Regen Joyce,Czech Republic,1C6RD7LP7CS094245,3,5/17/2019 9:46,5/16/2015 23:50,YV1672MC0CJ882317,EXP,Ford,3/2/2020 19:38
5f74064d-e810-466e-98b3-fbe5c9748885,M,3/2/2016 4:38,26-11-2019,Jade Crimp,Indonesia,2D4RN1AG3BR180144,1,11/5/2015 16:55,12/12/2018 7:47,3D4PH9FV9AT687050,Mustang,Ford,11/22/2019 13:10
8423c592-e5fb-4046-a530-25c09f354db8,F,2/24/2017 22:36,16-06-2017,Martynne Rosbrough,Indonesia,5NPDH4AE9CH513380,1,3/19/2015 21:15,1/18/2018 18:09,WBAUN1C56DV098232,Boxster,Porsche,5/11/2019 2:16
2bd081c2-c100-4b5d-8820-c70d19ef4507,F,8/14/2017 2:46,13-10-2019,Godiva Van Dalen,Poland,NM0KS9BNXCT257599,1,3/11/2021 4:15,7/9/2016 2:52,YV4952CF1B1482587,Range Rover,Land Rover,10/26/2019 7:06
ae5b4095-e2c5-4270-a707-4b061c998545,F,11/27/2020 1:45,27-07-2016,Sadella Wharfe,Philippines,KMHFC4DF6AA671834,3,9/17/2017 21:40,3/18/2017 4:35,WAUCFAFH6AN818560,Tahoe,Chevrolet,4/18/2021 16:54
edb981f9-835c-4e80-bf0e-012856f8f891,F,5/13/2018 11:40,21-10-2021,Quinlan Bilofsky,United States,3D7LP2ET4BG493645,2,11/22/2017 8:08,8/4/2019 14:48,WBA3C3C5XEF595048,Pacifica,Chrysler,7/8/2021 23:48
9c37dc9b-d4a4-4deb-9abf-3f51f30430fa,M,11/17/2020 23:09,12/7/2015,Maribeth Coffin,Czech Republic,JTMHY7AJ1A5776461,1,7/19/2016 18:27,4/20/2019 16:12,WBSBR93406P919975,A6,Audi,9/17/2019 20:30
33bf93e2-0e03-4a72-b17a-8601e1830be2,M,3/18/2019 2:15,4/3/2018,Gates Yosevitz,Czech Republic,3C6TD4CT7CG121100,1,4/28/2019 14:55,2/2/2021 6:53,WAUVT68E32A485700,Monte Carlo,Chevrolet,7/25/2021 21:26
bedeb172-6169-49c2-883e-a4e143f87df9,M,8/5/2016 20:00,10/1/2016,Brita Parminter,Japan,5GALRBED2AJ349538,1,1/3/2019 14:09,6/4/2015 7:37,5UXZV4C55BL745527,LTD Crown Victoria,Ford,12/3/2017 15:25
299b3abf-5157-4ada-9217-81db2ce7d5d9,M,2/24/2020 15:02,6/6/2017,Hulda Pawellek,Ecuador,1HGCR2E30EA458464,3,8/11/2020 14:43,4/3/2015 1:58,WA1WKAFP0CA239961,Bravada,Oldsmobile,3/31/2019 17:35
a7c2d126-a330-4248-a4e8-ee647153f8a0,M,7/9/2021 16:42,24-09-2019,Viviyan Caile,Canada,3GYT4LEF9CG034285,2,4/5/2016 9:22,2/19/2016 4:01,WAURVAFD2BN008208,Virage,Aston Martin,12/17/2017 11:38
296609f0-7ed9-4197-a448-81db6b8218f2,M,6/6/2015 21:39,22-03-2019,Baillie MacIlwrick,Thailand,1FMEU7EE8AU399900,3,5/5/2019 11:15,8/27/2019 15:20,WBABV13486J330015,7 Series,BMW,10/16/2020 10:06
986f46f3-477a-451c-b4d7-650a7dd30fe8,M,9/13/2020 3:10,15-02-2016,Alethea Shildrick,Indonesia,SCBDR3ZA3BC807752,1,11/26/2019 5:56,9/11/2016 8:27,1G6DX6ED7B0787742,Sable,Mercury,8/8/2021 3:51
725e86d2-2ac0-49d1-8277-a4f2349d87d7,M,7/8/2015 18:36,30-11-2021,Clementia Osmund,Russia,WBA5B1C55FG546934,2,6/20/2019 10:29,8/21/2017 19:27,1D7RB1CP2AS569475,V40,Volvo,2/11/2016 22:29
81814043-1c94-4924-bd51-5b5d50d0e838,M,9/13/2016 20:49,16-09-2018,Felisha Stranieri,Russia,WVWAP7ANXDE934002,2,5/10/2020 3:54,11/12/2016 17:50,2G4GT5GC3B9139272,S6,Audi,8/13/2019 20:56
e0eca98c-9d04-462b-b0d4-589d8f357e04,F,1/19/2015 21:02,8/12/2018,Veradis Cotterrill,China,5N1AA0NC7FN140784,2,2/3/2018 16:22,11/14/2019 6:57,WBA3V9C51EP626078,200,Audi,9/4/2016 7:34
9d47cdef-81e3-49cd-845a-5edf0dc2f03f,M,8/5/2017 8:42,7/2/2015,L;urette China,South Africa,SAJWA6BC5F8578124,3,1/5/2021 7:37,2/23/2017 13:08,1C3BC1FB6BN404946,XK Series,Jaguar,12/12/2018 9:18
c86a461f-2e70-4aad-9551-5475b5263f2e,F,12/24/2015 22:53,28-06-2020,Darin Boner,Angola,1GYEC63838R175474,3,9/4/2018 19:30,4/1/2018 3:42,WAUEL94F55N361392,F150,Ford,5/16/2017 14:55
c54abc4d-4585-4c32-9258-5a05b9348aaa,F,6/25/2019 15:45,9/10/2017,Codie Pentycross,Indonesia,KMHFC4DD6AA670200,3,3/10/2021 16:09,3/6/2021 7:47,WBA3B9C54FP648165,Magnum,Dodge,12/9/2020 10:02
c3b63526-3741-46c9-9b70-b061d83d07ac,F,1/31/2016 19:06,6/11/2020,Tommi Bergin,United States,WA1LMBFE5CD623962,2,6/5/2015 9:43,1/20/2020 23:16,1FTSW3A56AE721296,Corolla,Toyota,6/9/2017 3:33
c6b40f25-aa54-4c1a-83b7-b49191d84670,M,2/4/2017 10:13,23-01-2018,Townsend Adlam,China,WAUPL58E45A634316,1,8/14/2020 1:44,9/10/2020 10:07,JN8AS5MT0FW397915,Express,Chevrolet,8/10/2016 23:32
dada2183-fbbb-4821-9606-a789825a5f0e,M,3/25/2015 9:08,21-09-2019,Peterus Pedycan,Honduras,SCFEBBDL9EG491555,2,2/28/2020 14:15,1/3/2021 12:11,JTMHY7AJ7E4599541,Corvette,Chevrolet,10/17/2020 0:26
7762dce7-e306-4b3c-a053-1042d6b34658,M,10/8/2018 14:07,24-06-2021,Gertruda Dimitru,China,WBAPT73539C540568,1,8/8/2020 2:24,11/8/2015 20:36,WAUKH98E17A837332,Sequoia,Toyota,5/23/2018 1:43
3f927b46-8780-4268-bf66-f2807da936d5,M,3/1/2020 0:23,9/1/2017,Freda Abdie,China,WA1WMAFE7ED459771,3,7/10/2017 20:44,12/1/2018 20:54,WBAKG1C59DJ559464,Navigator,Lincoln,2/22/2021 21:01
8544fa14-d7a6-476e-9a24-39160db9b4f6,M,5/6/2016 14:39,15-04-2020,Kass Hattiff,China,5NPEB4AC3BH447119,2,10/10/2021 20:23,7/11/2019 18:35,4A31K3DT3BE865486,Escape,Ford,11/25/2015 16:21
ee6ba09b-a588-45b7-aebc-104477d5f656,M,3/26/2018 8:50,16-03-2017,Nichols McGrail,Peru,1FTMF1E8XAK783707,1,9/15/2020 22:46,6/14/2017 13:48,WBA4B1C58FD669463,Express 3500,Chevrolet,12/12/2021 8:42
fd93dbbf-1787-4394-8a6f-386c1f2ac9b8,F,1/28/2016 8:51,21-11-2015,Lenora Kruger,Russia,3N6CM0KN3EK757580,3,8/18/2017 14:24,9/5/2018 23:38,WAUDG98E26A824292,APV,Chevrolet,12/20/2016 11:21
2e1d145d-169f-4b1e-b848-36fee9c9d21d,F,1/15/2019 23:32,26-05-2021,Mignon McCallion,Indonesia,5YMGZ0C5XCL040866,2,3/5/2017 3:38,9/6/2015 17:34,WAUSF78E57A231834,Pathfinder,Nissan,7/23/2020 3:50
f4a4a394-f52f-4bbe-9f40-e3a137cbf08f,M,7/7/2015 21:36,17-02-2016,Eloisa Shippam,Indonesia,YV126MEB3F1913065,1,2/8/2020 22:41,9/25/2018 12:44,3LNHL2GCXBR898370,E-Series,Ford,3/8/2016 8:18
9e1c56fd-deff-4c7d-bf7e-38e31cb2219d,M,10/20/2016 18:21,3/1/2017,Rabbi Gisby,Indonesia,3C3CFFDRXDT982186,2,7/14/2021 19:22,9/12/2020 5:46,WAUKFBFL9EN283834,F-Series,Ford,9/12/2021 14:50
31e1dfb4-7c70-49ae-a777-5d26a144256d,F,12/30/2020 6:38,19-12-2018,Renell Whiteley,France,KNADH5A38B6529046,3,2/18/2015 7:09,5/21/2015 15:02,WAUKH98E76A645945,626,Mazda,7/9/2017 12:16
48440e76-401d-467f-a3bd-a9902a315065,M,7/5/2016 4:21,20-10-2015,Grier Korneev,Hungary,2C4RDGBG9ER875525,2,11/30/2018 21:24,4/3/2018 2:01,1G4GL5E35DF642055,Impreza,Subaru,10/20/2021 9:44
f26f3da3-6187-459c-86cc-033e04f4aa9c,M,1/17/2019 6:11,5/3/2015,Gunilla Castelluzzi,France,5TDBKRFH6FS321387,3,12/30/2019 13:01,6/1/2019 4:23,5UXFG83508L063460,Crown Victoria,Ford,2/11/2017 14:00
f2ee5444-5a44-49e3-b625-75038e96035b,F,12/22/2019 4:04,21-09-2017,Sully Rarity,France,4T1BK3DB3AU982841,2,3/9/2019 21:56,12/12/2016 9:21,3FA6P0D94DR895051,Caravan,Dodge,6/1/2016 23:40
25f06f5e-87ee-48bf-aff9-ac4a24830746,F,7/8/2016 2:43,27-06-2021,Cassie Bockman,Paraguay,TRUXD38J891966918,3,7/7/2015 6:38,3/23/2016 16:38,WA1MKBFP2AA763302,Suburban 1500,Chevrolet,5/19/2018 18:40
916eb4b5-d680-4621-84b1-eda23de6a115,M,3/19/2020 18:25,26-12-2020,Donnajean Rabbage,Japan,JN8CS1MWXFM064158,2,3/3/2020 23:29,11/3/2018 0:34,WBAKE3C56BE963927,Continental GTC,Bentley,9/9/2019 22:46
3a7ece7e-21ca-499e-887f-10e23b666625,F,6/4/2016 18:16,4/1/2020,Shelley O'Scanlon,Brazil,1G6DA5EY7B0796231,1,2/25/2019 19:19,8/25/2021 9:27,1D4RD3GG0BC170573,900,Saab,10/21/2016 7:58
716bbe4b-2c0f-422b-82c2-1c9fa100c3bd,M,6/3/2017 6:29,18-01-2020,Kaye Panner,China,JTHBF1D29F5399302,1,8/23/2015 23:59,10/4/2019 5:27,5UXZV4C53BL816692,Aerostar,Ford,7/2/2017 14:05
830adfac-9285-462f-94a9-8b9247ac94aa,M,2/20/2017 8:44,12/12/2015,Sherline Dabels,China,WBANN73527C417360,2,12/12/2020 19:45,4/19/2019 18:54,WVWED7AJ2DW032476,Diablo,Lamborghini,7/26/2015 22:36
f5049ace-0065-48b4-a3f6-5e52ba551e34,M,7/27/2020 13:57,8/7/2019,Brandy Le Sarr,Haiti,1G6DL8EG1A0677303,2,11/15/2016 8:20,5/29/2019 17:04,WVWAP7AN7DE069781,Econoline E150,Ford,11/23/2016 18:57
3066cd10-d32c-4735-bc92-11662e1096fb,F,5/20/2016 7:55,25-12-2018,Sauveur Keher,France,WAUVF98K39A596949,1,10/30/2021 11:10,1/31/2016 4:42,WAUMF78K99N331252,Tredia,Mitsubishi,3/18/2020 7:48
cea0fbd0-3b22-4eb6-80cd-e8c4556eeb09,F,12/22/2015 22:10,2/8/2021,Walliw Wogden,Uruguay,SCBLE47K48C453323,1,8/31/2016 11:29,7/27/2015 22:50,5NPEB4AC9DH731437,DTS,Cadillac,10/12/2019 19:15
bda0dfce-1555-44f1-ac1a-4c11599a2724,M,7/28/2019 22:36,10/4/2021,Rayner Healey,Palestinian Territory,1FTMF1EW0AK756062,3,11/29/2020 9:12,4/30/2017 23:48,WBA3C1G57DN951734,Avalanche 1500,Chevrolet,12/1/2019 12:05
86bd7334-b7d6-4a58-ac3c-21176b82e194,M,8/14/2016 0:03,30-10-2017,Say Skillings,Indonesia,1G6AZ5S34E0238670,2,4/1/2015 3:08,5/4/2017 11:30,2T1BU4EE2CC478309,Grand Voyager,Plymouth,11/11/2020 23:14
0424ee08-5057-409e-8337-8c97325f1920,F,4/9/2016 17:54,29-07-2015,Lotta Whisson,Colombia,JTEBU5JR1F5375247,2,2/23/2016 17:53,2/11/2015 0:22,1C6RD7HT9CS931244,Lumina APV,Chevrolet,12/15/2019 23:20
f3eec643-3fa7-4e18-a011-01fb2199a686,M,8/18/2020 21:44,13-10-2018,Timmi McAlees,Colombia,WBSKG9C55DE690734,1,5/13/2021 14:04,8/7/2015 23:18,WDDNG7DB8CA287713,M-Class,Mercedes-Benz,8/27/2018 7:27
0b890a29-d2a8-4fe1-b3e2-84ad7ed4b608,F,6/2/2021 7:30,20-04-2019,Pascale Tomaszczyk,Morocco,3C63DRAL8CG890351,1,3/24/2017 1:59,5/13/2016 8:08,WAUCFAFR9FA108639,626,Mazda,11/18/2015 4:55
bc5f15be-abae-4f69-91e7-6a49f51042be,F,2/7/2021 20:25,19-04-2019,Linea Szwarc,Thailand,WAUJC68E65A673680,1,1/8/2021 15:22,4/15/2019 11:42,1G6AX5S36E0811428,Accent,Hyundai,4/1/2020 16:58
b0939940-754b-426a-8e2a-9b2fd2dc784f,F,8/26/2015 8:48,20-09-2017,Phillipe Moreby,Peru,WAUKF98P79A586553,1,7/30/2015 2:29,6/14/2015 10:49,3GYT4MEF2DG979604,8 Series,BMW,11/24/2017 6:35
c48d8b42-c5ef-4aef-8a49-89def0677a23,F,7/31/2020 10:08,11/12/2021,Eben Carnock,Ivory Coast,1FTEX1CM2BK409367,3,1/3/2016 18:01,9/9/2021 13:18,WAUJGAFC8DN103714,Corolla,Toyota,5/6/2021 19:44
05c8b64a-5bc3-45d2-9587-3c8500a45d08,F,2/1/2021 2:32,2/12/2019,Raimund Lawlie,Brazil,WBA3F9C50EF826078,2,8/16/2019 20:11,9/21/2017 8:42,1GD11ZCG8BF453437,VUE,Saturn,8/24/2017 6:44
24c4e19c-3a4f-4c2e-81e3-a3d9f7c74804,F,8/21/2017 16:03,17-05-2016,Aurea L'Episcopi,China,2HNYB1H6XDH195032,3,4/22/2016 3:38,2/19/2021 13:33,3D73M4CL2BG392028,Santa Fe,Hyundai,2/12/2016 16:49
8c6d8009-6e7c-4d9b-97c6-7a80604fde3c,F,5/18/2021 0:16,26-11-2015,Joceline Windibank,China,1GYEK63N23R386358,1,3/11/2015 14:40,11/23/2018 23:56,WAUJT54B84N794403,Sierra 2500,GMC,6/19/2015 21:31
a228ee9b-1137-4304-8a01-9b0be955e815,F,6/9/2017 8:48,6/12/2021,Anny Plain,Sweden,3FAHP0DC3AR854202,1,3/9/2021 3:56,8/30/2015 8:04,VNKKTUD35FA593568,Firefly,Pontiac,10/27/2018 1:51
d391bb01-c4a4-4013-8e23-27bfe5b22db4,M,3/3/2021 1:38,5/8/2021,Bordie Tison,Brazil,3GYFK66N63G474278,2,8/28/2018 16:05,11/9/2017 22:55,WAUWFAFH8CN957900,6000,Pontiac,6/29/2021 11:04
bee1658f-4a18-4968-8cd3-080b7f68fe1c,F,7/19/2021 2:56,17-08-2018,Kaye Wolfinger,Uruguay,WBA3A9C57EF702145,3,12/12/2017 23:50,12/8/2021 23:25,KNADH4A37A6722765,Express 3500,Chevrolet,10/9/2021 0:35
b9c9d4d1-1a50-4715-a3e8-41231e99736d,F,10/1/2020 20:38,1/6/2021,Sanson Caverhill,Philippines,WBAWL135X9P734161,2,12/10/2021 22:26,3/13/2016 13:38,1G6AA5RX3F0925219,Thunderbird,Ford,8/31/2015 14:34
29d4b5a0-8f46-4b80-a506-bfb30c600639,M,8/1/2015 23:19,17-01-2021,Silvester Brimley,Portugal,WDDEJ7KB4BA696021,3,8/14/2016 14:24,12/12/2018 12:22,1GYEC63T63R361894,S80,Volvo,6/12/2017 0:54
40ab8c31-e87b-4362-929b-98663ddb33d7,M,7/23/2016 6:25,18-10-2019,Cori Connop,China,WAUEF98E16A780843,1,5/12/2016 4:09,1/13/2016 10:36,1G6YV36AX85924100,Gallardo,Lamborghini,12/7/2016 5:09
20e7ea7d-79d4-4593-8066-d5cdc5b247bd,F,8/22/2017 3:37,15-06-2019,Garek Aikenhead,Dominican Republic,5GADV23107D534106,3,7/12/2021 13:02,9/26/2016 9:23,1G6KP5ES0BU397557,Freestyle,Ford,2/16/2016 15:21
e802b947-7830-4fdb-902d-757c16f29b2e,F,1/16/2019 1:02,4/9/2021,Monty Huskisson,Indonesia,WA1BY94L98D619849,2,7/1/2017 15:12,2/28/2020 4:31,ZFBCFADH0EZ783523,Quattro,Audi,4/26/2020 5:46
fbd27503-f8a4-4de0-81e8-648394bd2822,F,2/10/2021 13:27,22-10-2020,Nichols Broadbent,Honduras,KNAGM4AD6C5083529,1,7/15/2018 17:30,8/6/2016 6:05,1G6AB5RX9F0894734,E150,Ford,12/1/2016 7:14
e85cb130-6678-4eca-a255-5fb012a35252,M,5/5/2019 17:04,5/5/2020,Carver Trembey,Russia,5J6TF1H58DL214993,3,9/17/2016 0:41,1/26/2015 19:26,4T3BA3BB6DU681109,Miata MX-5,Mazda,12/13/2021 2:55
1f98c7da-566e-462d-8102-89a735a59cfa,M,3/8/2015 4:24,12/6/2019,Esdras Kelwick,Czech Republic,JHMZE2H37ES934167,3,12/11/2018 23:29,9/30/2021 2:09,1FTEX1E85AF480893,Galant,Mitsubishi,4/26/2020 9:02
2e01e287-c2d1-4225-86c6-90cc3980ca32,F,10/17/2015 13:26,29-04-2018,Frederik Callard,Poland,1N4AL2AP5CC788883,3,9/23/2021 15:14,4/15/2019 19:07,WVWEU9AN2AE866117,Aztek,Pontiac,11/4/2020 21:55
dd0f8007-7042-4580-9440-0123807d282d,M,8/7/2017 15:00,6/12/2018,Leopold Dubble,Russia,1N6BF0KX3FN377965,1,1/13/2020 11:48,5/26/2017 6:59,1N6AD0CU1EN895531,Alero,Oldsmobile,7/25/2018 10:24
ea20de7a-4501-4230-9a75-427a6735f7b7,F,11/19/2020 20:08,18-07-2016,Dominga Beebis,Portugal,3D7TT2HT9BG400299,2,12/5/2019 3:20,8/19/2020 1:44,WA1VMBFE7BD872593,Patriot,Jeep,6/30/2019 18:39
00644e80-263d-426d-ab2f-9b04a6a7e19e,M,8/14/2019 11:00,11/4/2018,Jarrett Blakeslee,Indonesia,1VWAH7A39CC427045,1,4/23/2020 23:52,9/19/2019 22:57,1GKS1KE06ER424106,Outlander,Mitsubishi,3/6/2015 1:09
286b68ea-6d00-46f5-a85a-8f670f3ec7a4,M,1/31/2017 0:15,25-10-2015,Trenton Beretta,Canada,KNDPB3A21B7505405,2,3/4/2015 16:30,12/27/2017 18:26,JN1CV6APXAM608408,Electra,Buick,12/26/2021 20:57
243c817b-29cd-4897-9ef2-4ac229f798a1,M,11/2/2018 0:19,27-03-2021,Pat Spenclay,Czech Republic,WBAVD535X8A911857,3,6/16/2018 20:41,10/6/2021 20:14,WAUAFAFL1DA109154,Neon,Plymouth,5/18/2021 13:15
b01fd472-f54c-4933-91ce-1bbc5f9d6be0,F,6/25/2016 11:32,2/9/2020,Venita Babbage,Bolivia,1D7RV1CT0BS862930,2,7/21/2020 2:17,7/17/2015 17:15,1G4GA5ER6CF756770,Savana 3500,GMC,10/5/2021 13:17
2e947d6c-6745-4a3e-b429-201d798d5cb4,F,4/1/2018 17:36,16-09-2018,Beck Claremont,China,WAUKFAFL9EA629107,3,6/13/2021 11:40,11/17/2015 1:34,1G6DV57V380122870,Pajero,Mitsubishi,11/6/2018 20:33
0d87899f-b5a3-4cf8-afc8-d62e17ce577f,M,6/10/2015 0:19,26-11-2018,Rafaellle Rusted,Slovenia,1C3BCBFG4CN652857,3,11/3/2021 12:22,9/24/2021 17:21,3D7LP2ET1AG794596,SC,Lexus,10/15/2018 8:30
a414a211-7c85-4869-a5fc-f3314e3198bc,F,10/13/2018 12:25,17-11-2020,Eugenius MacLaren,Russia,KNAFX6A8XE5630807,1,3/1/2015 0:10,12/27/2016 12:32,WBALY1C51ED578253,F430,Ferrari,1/1/2015 3:25
5a617f61-9418-4835-ba83-bf5b603336fa,M,9/24/2018 8:58,20-10-2016,Michaeline Wills,Peru,WAUHF98P38A864292,1,11/17/2016 14:43,10/2/2017 10:48,KMHEC4A42EA050188,Cavalier,Chevrolet,9/21/2016 11:28
579204bc-7f98-4029-bb77-4ac65cefd0bd,F,11/1/2019 22:37,1/6/2015,Corry Dobble,Albania,1G6AF5SX5D0677547,3,5/4/2015 15:52,6/4/2017 13:41,WBAKB0C52AC488584,M-Class,Mercedes-Benz,10/8/2016 11:37
c2aa327b-458e-43e5-82d8-7fcacf4c0311,M,4/7/2015 8:21,22-05-2019,Briana Lehrer,Malta,WVGEF9BPXFD993166,3,5/6/2016 15:28,9/16/2018 21:21,WAUKFAFL1DN281262,VUE,Saturn,5/18/2016 3:03
56222785-7896-479e-810b-44f6ce3a45c8,M,3/16/2017 2:23,8/1/2018,Corenda Face,Hong Kong,WBSBL93486P011324,1,5/27/2016 16:52,9/2/2016 0:40,KM8JT3AF2FU786946,Miata MX-5,Mazda,4/24/2021 12:35
5fac34fb-99c4-4aa9-832b-2186c1cdee19,F,12/11/2018 3:28,28-07-2019,Amos Peddel,China,YV1902MCXF1473005,3,5/12/2021 5:22,6/16/2020 21:26,5GAEV13D99J738951,Tiguan,Volkswagen,10/9/2016 20:56
b12e8b02-3d5a-49ce-b87a-eb54cd76d611,M,7/10/2021 17:37,11/5/2020,Nani Bimson,Philippines,1G6KE57Y31U927171,3,7/15/2021 1:39,2/12/2015 7:02,4T1BF1FK3EU879558,3500 Club Coupe,GMC,4/13/2019 6:55
ad3b2f46-b178-40e8-8f53-d25439f04c3d,F,8/4/2020 4:40,11/11/2017,Batsheva Greenacre,Philippines,WAUVC68E83A227450,2,12/11/2015 9:32,2/25/2019 12:33,JN1CV6FE4CM605286,V70,Volvo,3/2/2020 11:25
460317f6-2c54-4b07-9c98-d3b6d5b53ca6,F,7/14/2016 17:14,24-02-2018,Neall Giorgio,Iran,1C6RD6FP5CS418315,1,12/18/2020 7:55,8/18/2016 6:19,WBAAX13444P258780,Grand Prix,Pontiac,6/17/2021 9:10
eaf28e81-95e0-44e3-9576-4d46f31f7ca9,M,6/18/2018 6:37,23-03-2015,Leesa Peperell,Colombia,1YVHZ8BA4A5496643,2,1/27/2020 18:49,1/12/2016 21:00,WBAFU9C57CD359530,G,Infiniti,4/12/2020 14:51
42201af2-a744-4714-b50f-bd5b640747ad,F,3/13/2016 5:12,22-02-2017,Care Brockington,Peru,WAULT54B93N781764,3,10/21/2016 11:14,9/6/2017 10:32,WBAEB53528C732030,Sierra 3500,GMC,12/18/2019 13:26
5bbc712c-b495-464e-97de-405b299d19ba,F,1/14/2020 5:30,17-02-2019,Kale Elsop,China,4USFE43537L127693,1,1/10/2019 20:47,11/19/2015 20:42,WA1YD64B63N300584,del Sol,Honda,7/19/2020 18:05
8d6a7a7a-0cd9-4d7d-8818-aea9d8d75a25,F,7/2/2020 21:32,25-11-2019,Kilian Burndred,Russia,1GYS3NKJ5FR354596,1,5/29/2016 6:41,5/2/2020 5:33,WDDUG7JBXEA306488,Celica,Toyota,12/5/2016 9:31
d53a2671-9afe-479a-98f6-585cbe9f92e1,F,3/26/2019 9:30,22-10-2016,Juliet Tapscott,Philippines,5BZBF0AA5FN751699,3,11/26/2015 9:22,3/10/2016 3:20,WAUBFAFL8AA882199,Windstar,Ford,6/17/2016 1:26
b072d2ec-6395-498c-bf72-64158899da02,M,6/9/2020 22:14,11/6/2017,Goddard Ayars,Tajikistan,WBAEU33432K832334,2,9/23/2021 23:56,1/10/2015 19:10,WBA3A5G57FN761691,Clubman,MINI,9/5/2020 13:28
aeccf426-85c8-4558-a905-ba07eaab7606,F,3/6/2021 2:42,2/10/2015,Catrina Bowart,Ukraine,WAUJC68EX2A746304,2,10/21/2015 20:10,4/29/2019 9:41,WBA3B1G50FN271213,MX-5,Mazda,8/13/2020 0:53
52349b75-ee7b-4096-8876-495363a56e9d,M,9/22/2021 13:14,17-04-2017,Dario Clerk,Russia,WVWGU7AN6CE662369,1,3/7/2017 3:07,2/22/2018 8:56,1G6DK67V680569109,F350,Ford,2/26/2016 2:27
142fce85-6d1b-4870-abb4-a9cf49a7a129,M,5/29/2021 12:00,7/7/2019,Phil Scheu,Indonesia,KNADH5A30B6595445,3,1/5/2016 5:40,10/26/2015 12:03,1N6AF0LY0FN941199,Sentra,Nissan,4/11/2015 12:04
8230e112-fc13-46d6-a356-e2589a1df6d4,F,6/21/2020 21:14,25-02-2018,Augie Senogles,Sierra Leone,WBAWB33509P507639,2,1/5/2015 0:16,4/17/2018 0:58,JA32U2FU1DU090355,914,Porsche,7/16/2021 0:41
